N0,state,date,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4,-9
40.8,florida,d_20131101,2.7,0.2,0,0,0,56.4,33,9.3,1.2,0,0
14.3,georgia,d_20131101,0,0,0,0,0,85.7,65.9,24.4,14,3.9,0
18.7,idaho,d_20131101,77,52.6,18.3,8.5,1.6,4.2,2.3,0,0,0,0
54.4,illinois,d_20131101,2.2,0.2,0,0,0,43.2,17.1,2.7,0,0,0
53.6,indiana,d_20131101,6.8,3.3,0,0,0,39.5,15.6,1.7,0,0,0
56.1,iowa,d_20131101,3.9,0.6,0,0,0,40.2,29.1,11.3,5.8,1.3,0
54.1,kansas,d_20131101,14.3,6.9,0.4,0,0,31.6,25.1,9.9,2.9,0,0
12.9,kentucky,d_20131101,0.6,0,0,0,0,86.4,65.7,29.8,13.8,2.8,0
81.7,louisiana,d_20131101,11.7,1.5,0,0,0,6.6,0,0,0,0,0
33.3,maine,d_20131101,0,0,0,0,0,66.6,43.1,23.9,15.6,4.8,0
59.3,maryland,d_20131101,3.5,0,0,0,0,37.2,17.1,0.5,0,0,0
67.3,massachusetts,d_20131101,0.8,0,0,0,0,31.9,6.3,0,0,0,0
11.9,michigan,d_20131101,0,0,0,0,0,88.1,68.7,34.6,16.7,5.3,0
58.8,minnesota,d_20131101,4,0.3,0,0,0,37,20.9,6.1,4,1.1,0
66.8,mississippi,d_20131101,3.9,0.1,0,0,0,29.2,8.6,0,0,0,0
61.4,missouri,d_20131101,2.7,0.1,0,0,0,36,22.1,4.8,1,0,0
27.3,montana,d_20131101,14.5,7.2,2.1,0.7,0,58.3,51,34.1,17.5,3.9,0
48.5,nebraska,d_20131101,12.6,7.1,0.5,0,0,38.8,17.7,1.7,0.5,0,0
36,nevada,d_20131101,55.1,31.1,4.8,0.3,0,8.9,3,0,0,0,0
42.9,new-hampshire,d_20131101,0,0,0,0,0,57,23.3,3.9,0,0,0
50.4,new-jersey,d_20131101,15.5,8,0.6,0,0,34.1,17.5,2.6,0.1,0,0
57.5,new-mexico,d_20131101,11,5,0,0,0,31.6,16.2,5.4,1.9,0,0
26.4,new-york,d_20131101,4.1,2.5,1.4,0.6,0,69.4,54.4,29.2,12.3,3.3,0
41.1,north-carolina,d_20131101,7.2,1.1,0,0,0,51.7,34.5,23.9,17.3,6.3,0
15.9,north-dakota,d_20131101,0,0,0,0,0,84,73.2,55.1,46.1,25.9,0
48.1,ohio,d_20131101,2.4,0.1,0,0,0,49.7,29.3,5.4,1.9,0.3,0
53.8,oklahoma,d_20131101,15.3,7.1,0.7,0,0,30.8,19,4.4,1.4,0.5,0
57.6,oregon,d_20131101,38.1,19.9,3.6,0.8,0,4.3,0.6,0,0,0,0
76,rhode-island,d_20131101,24,17.6,6.3,2.1,0,0,0,0,0,0,0
22,south-carolina,d_20131101,0.3,0,0,0,0,77.8,56.2,23.5,11.6,4.7,0
8.6,south-dakota,d_20131101,0,0,0,0,0,91.3,76.7,46.6,29.5,12.5,0
14.7,tennessee,d_20131101,0.1,0,0,0,0,85.2,75.4,36.2,18.3,5.9,0
54.5,texas,d_20131101,32.7,18.3,3.7,1.1,0,12.8,4.7,0.4,0.1,0,0
41.2,utah,d_20131101,11.3,7.4,3.7,2.3,0,47.5,30.1,13.9,7.2,2.2,0
5.5,vermont,d_20131101,0,0,0,0,0,94.6,74.1,41.5,23,4.5,0
34.5,virginia,d_20131101,1.5,0,0,0,0,64.1,40.5,11.7,3.3,1.9,0
70.4,washington,d_20131101,3.4,1.3,0,0,0,26.2,7.5,0.3,0,0,0
72.5,west-virginia,d_20131101,3.1,0.1,0,0,0,24.5,5.7,0.1,0,0,0
27,wisconsin,d_20131101,1.2,0.4,0,0,0,72,46.4,15.3,7,2.6,0
58.4,wyoming,d_20131101,7.2,2,0,0,0,34.5,21.3,9.4,6.5,2.6,0
19.7,alabama,d_20131201,0,0,0,0,0,80.3,59.3,26.2,14.6,5.4,0
54.2,arizona,d_20131201,6,1.8,0.1,0,0,39.7,22.6,8.2,5,3.1,0
55.2,arkansas,d_20131201,2.6,0.8,0,0,0,42.1,24.5,7.6,3.2,0,0
15.4,california,d_20131201,77.4,72.9,62.7,55.3,40.2,7.2,2.4,0,0,0,0
36.2,colorado,d_20131201,11.4,7.6,2.9,1.6,0,52.4,38.7,17.8,7.1,1,0
40,connecticut,d_20131201,33.9,15.3,0.6,0,0,26.1,14.9,0,0,0,0
0,delaware,d_20131201,0,0,0,0,0,100,100,67.6,13.3,0,0
0,district-of-columbia,d_20131201,0,0,0,0,0,100,29.9,0,0,0,0
27.4,florida,d_20131201,0.6,0,0,0,0,72,47.6,18.3,6.8,0.8,0
9.5,georgia,d_20131201,0,0,0,0,0,90.5,83.4,61.7,39.8,19.5,0
25,idaho,d_20131201,72.6,51.4,22,13.4,7,2.3,0.3,0,0,0,0
49.9,illinois,d_20131201,1.6,0,0,0,0,48.5,21.6,5.6,2.8,0,0
26.3,indiana,d_20131201,0,0,0,0,0,73.7,45.1,11.1,3.8,0,0
59.8,iowa,d_20131201,5.1,0.7,0,0,0,35.2,22.8,7.5,4.1,0.5,0
49.6,kansas,d_20131201,17.8,8,0.8,0.1,0,32.8,26.1,11.4,4.2,0.4,0
3,kentucky,d_20131201,0,0,0,0,0,97.2,87.7,43.6,20.1,2.9,0
70.1,louisiana,d_20131201,7.1,0.3,0,0,0,22.8,7.2,0,0,0,0
12.4,maine,d_20131201,0,0,0,0,0,87.7,57.6,24.1,14.4,1.9,0
22.1,maryland,d_20131201,0,0,0,0,0,77.9,38,9.9,1.1,0,0
52.8,massachusetts,d_20131201,0,0,0,0,0,47.2,19.9,0,0,0,0
6.8,michigan,d_20131201,0,0,0,0,0,93.2,82.2,46.5,23.8,5,0
58.1,minnesota,d_20131201,3.3,0.3,0,0,0,38.6,22.4,6.6,3.1,0.3,0
49.3,mississippi,d_20131201,0.3,0,0,0,0,50.4,22.6,0.7,0.1,0,0
58.1,missouri,d_20131201,3.8,0,0,0,0,38.1,23,7,1.8,0,0
29.7,montana,d_20131201,9.6,4,0.7,0.2,0,60.7,55.4,40.1,27.9,7.8,0
46.1,nebraska,d_20131201,12.7,8.1,0.6,0.1,0,41.3,21.7,2.9,0.9,0,0
42.3,nevada,d_20131201,46.4,27.8,2.9,0,0,11.2,4.1,0.3,0,0,0
20.9,new-hampshire,d_20131201,0,0,0,0,0,79.2,37.5,7.1,0.1,0,0
33.3,new-jersey,d_20131201,9,4.5,0,0,0,57.8,34.7,7.5,2.5,0,0
57.5,new-mexico,d_20131201,9.2,2.5,0,0,0,33.3,17.1,3.9,1,0,0
16.1,new-york,d_20131201,2,1.3,0.1,0,0,81.9,68.4,43.6,25.3,7.9,0
21.1,north-carolina,d_20131201,0.2,0,0,0,0,78.9,67.2,38.5,28.9,20,0
16.4,north-dakota,d_20131201,0,0,0,0,0,83.6,74.1,56.6,44.4,28.4,0
17.5,ohio,d_20131201,0,0,0,0,0,82.5,56.3,20.3,7,0.9,0
53.9,oklahoma,d_20131201,11.1,4.8,0,0,0,35,22.9,7.5,2.7,1,0
46.6,oregon,d_20131201,48.4,33.6,13.6,6.7,1.6,5,1.4,0,0,0,0
87.7,rhode-island,d_20131201,12.3,5.1,0.2,0,0,0,0,0,0,0,0
7.1,south-carolina,d_20131201,0.1,0,0,0,0,92.7,79.6,44.6,26.4,10.7,0
3.6,south-dakota,d_20131201,0,0,0,0,0,96.5,83.3,54.2,40.3,18.7,0
6.7,tennessee,d_20131201,0,0,0,0,0,93.2,85.2,62.4,39.4,10.8,0
58.4,texas,d_20131201,24.6,11.4,1.4,0.4,0,17,6,0.6,0.4,0.1,0
37.7,utah,d_20131201,7.1,3.7,1.5,0.1,0,55.1,37.9,14.4,7.2,1.6,0
0.9,vermont,d_20131201,0,0,0,0,0,99.1,79.5,45.5,22.4,2.8,0
12.3,virginia,d_20131201,0,0,0,0,0,87.7,73.1,32.5,13.2,2.8,0
69.1,washington,d_20131201,28.2,10.7,1.9,0.2,0,2.8,0.6,0,0,0,0
27.4,west-virginia,d_20131201,0,0,0,0,0,72.6,44.6,7.7,1.4,0,0
27,wisconsin,d_20131201,0.9,0.2,0,0,0,72.1,45.8,13.9,7,3.4,0
51,wyoming,d_20131201,2.4,0.1,0,0,0,46.5,30,13.2,8.1,4.2,0
44.1,alabama,d_20140101,5.2,1.8,0,0,0,50.8,33.7,11.9,4.1,0.2,0
58.9,arizona,d_20140101,15.9,6.2,0.8,0.1,0,25.3,14.9,6.1,4.4,2.8,0
68.1,arkansas,d_20140101,5.4,2.1,0,0,0,26.4,11.5,3.4,1.3,0,0
15.2,california,d_20140101,82.9,78.4,70.3,61.7,52.2,2,0.4,0,0,0,0
36.4,colorado,d_20140101,8.1,5.2,1.7,0.3,0,55.5,38.5,17.6,8.4,1.1,0
43.8,connecticut,d_20140101,15.1,5.7,0,0,0,41,26.2,8.7,0,0,0
0,delaware,d_20140101,0,0,0,0,0,100.1,100.1,58,3.7,0,0
0,district-of-columbia,d_20140101,0,0,0,0,0,100,70.2,0,0,0,0
26.7,florida,d_20140101,1.5,0.3,0,0,0,71.9,48.9,19.2,9.3,2.3,0
14.4,georgia,d_20140101,0,0,0,0,0,85.6,76.1,41.2,22.4,6,0
16.6,idaho,d_20140101,83.1,62,27.8,16.5,7.4,0.2,0,0,0,0,0
63.7,illinois,d_20140101,22.7,9.4,1.4,0.1,0,13.6,7,2.5,0,0,0
64.4,indiana,d_20140101,4.4,0.4,0,0,0,31.4,14.3,2.3,0.7,0,0
42.8,iowa,d_20140101,46.3,23.3,2.5,0.1,0,10.8,6.2,1.4,0,0,0
52.4,kansas,d_20140101,15.3,4.2,0.4,0,0,32.1,21.1,6.6,2.3,0,0
11.4,kentucky,d_20140101,0,0,0,0,0,88.6,58.2,11.2,2.4,0,0
44.3,louisiana,d_20140101,54.8,31,2.9,0,0,0.8,0,0,0,0,0
3.1,maine,d_20140101,0,0,0,0,0,96.9,85.9,41.7,26.5,12.3,0
29.8,maryland,d_20140101,0,0,0,0,0,70.1,36.2,10.4,4.9,0,0
22,massachusetts,d_20140101,0,0,0,0,0,78,42.8,3.5,0,0,0
46.6,michigan,d_20140101,0,0,0,0,0,53.3,37,15,8.8,3,0
61.1,minnesota,d_20140101,8.6,1.9,0.2,0,0,30.4,17.6,1.8,0,0,0
72.5,mississippi,d_20140101,20.5,6.4,0,0,0,7,0.7,0.1,0,0,0
45,missouri,d_20140101,32.6,17,0.6,0,0,22.4,11.4,0.6,0,0,0
26.7,montana,d_20140101,10.5,3.4,0.5,0.2,0,62.8,57.8,44.4,33.1,10.4,0
53.4,nebraska,d_20140101,14.1,8.3,1,0.1,0,32.5,17.1,3.8,0.8,0,0
43.3,nevada,d_20140101,48.2,34.1,9,2.3,0.1,8.6,3,0.1,0,0,0
10.9,new-hampshire,d_20140101,0,0,0,0,0,89,76.1,21.2,6.3,0.1,0
28.2,new-jersey,d_20140101,5.1,0.4,0,0,0,66.6,42.9,9.6,3.6,0.6,0
61.1,new-mexico,d_20140101,8.9,1.3,0,0,0,29.9,16.4,3,0.6,0,0
12.9,new-york,d_20140101,1.4,0.8,0,0,0,85.6,70.7,44.9,24.8,11.2,0
25.9,north-carolina,d_20140101,0.9,0,0,0,0,73.1,57.7,29,18.9,6,0
12,north-dakota,d_20140101,0,0,0,0,0,87.9,78.5,61.9,49.4,33.7,0
29.9,ohio,d_20140101,0,0,0,0,0,70.1,43,9.6,3.3,1.5,0
64.1,oklahoma,d_20140101,14.4,5.6,0.1,0,0,21.5,11,1.4,0.6,0,0
33.2,oregon,d_20140101,64.5,45.6,23.4,15.7,8.3,2.3,0.3,0,0,0,0
50.6,rhode-island,d_20140101,5.7,2.1,0,0,0,43.7,1.6,0,0,0,0
19.8,south-carolina,d_20140101,1.2,0.3,0,0,0,79.2,66,29.3,16.3,5.2,0
5.8,south-dakota,d_20140101,0.1,0,0,0,0,94,79.4,49.5,36.3,19.6,0
33.4,tennessee,d_20140101,0.6,0,0,0,0,65.9,43.3,9.8,1.9,0.6,0
57.4,texas,d_20140101,30.4,13.8,1.2,0.1,0,12,4.1,0.5,0.3,0,0
44.3,utah,d_20140101,12.3,5.9,1.5,0.4,0,43.4,32.2,11.3,5.8,0.7,0
0,vermont,d_20140101,0,0,0,0,0,100.1,94.5,62.2,43,10.5,0
14.5,virginia,d_20140101,0,0,0,0,0,85.5,67.6,22.4,5.7,1.7,0
28.3,washington,d_20140101,71.5,40.2,10.8,4.7,0.7,0.2,0,0,0,0,0
29.6,west-virginia,d_20140101,0,0,0,0,0,70.4,45.3,4.2,0,0,0
53.6,wisconsin,d_20140101,2.5,0.6,0,0,0,43.9,19.9,5.2,3.3,1.7,0
47.2,wyoming,d_20140101,4.4,0.2,0,0,0,48.4,30.2,13.7,8.7,4.4,0
35,alabama,d_20140201,1,0.1,0,0,0,64.1,38.8,14.4,6.3,1.2,0
55.9,arizona,d_20140201,26.8,11.9,2.1,0.7,0,17.3,9.8,5.1,3.5,1.7,0
68.5,arkansas,d_20140201,18.4,5.5,0.7,0,0,13.1,4.4,0,0,0,0
13,california,d_20140201,86.4,80.5,63.8,46.1,19,0.5,0,0,0,0,0
29.1,colorado,d_20140201,3.9,0.7,0,0,0,67.1,47.9,21.8,10,2.3,0
48.9,connecticut,d_20140201,15.1,4.9,0,0,0,36,20.7,1.9,0,0,0
0,delaware,d_20140201,0,0,0,0,0,100,100,92,75.2,12.5,0
0,district-of-columbia,d_20140201,0,0,0,0,0,100,100,56.1,0,0,0
35,florida,d_20140201,2.7,0.5,0,0,0,62.3,41.6,17.7,10.9,4.9,0
14.3,georgia,d_20140201,0,0,0,0,0,85.7,71.6,45,17.8,1,0
50.6,idaho,d_20140201,46,31.6,11.3,4.7,1.3,3.3,0,0,0,0,0
34.3,illinois,d_20140201,55.9,39.6,8.6,3.3,0.6,9.8,4.6,0,0,0,0
57.9,indiana,d_20140201,0.8,0.3,0,0,0,41.3,15.3,2.4,1.5,0.3,0
12.2,iowa,d_20140201,86.8,79.9,59.7,33.1,8.5,1.1,0.2,0,0,0,0
45.1,kansas,d_20140201,19.5,7.8,0.1,0,0,35.4,21.2,4.5,0.9,0,0
3.8,kentucky,d_20140201,0,0,0,0,0,96.2,71.5,25.4,7,1,0
42.6,louisiana,d_20140201,52.2,29,2.3,0,0,5.2,0,0,0,0,0
26.5,maine,d_20140201,0,0,0,0,0,73.5,53.9,29.2,17.8,7.5,0
9.5,maryland,d_20140201,0,0,0,0,0,90.5,66.6,22.6,14,6.7,0
18.3,massachusetts,d_20140201,0,0,0,0,0,81.7,40.6,0,0,0,0
44.2,michigan,d_20140201,2.5,0,0,0,0,53.4,36.3,14,8.5,2.4,0
57.8,minnesota,d_20140201,21.1,10.9,1.9,0.7,0.4,21.1,9.3,0,0,0,0
77.2,mississippi,d_20140201,18.7,8.1,0.3,0,0,4.2,0.3,0,0,0,0
33.5,missouri,d_20140201,54.4,47.4,29.7,14,1,12,2.9,0,0,0,0
40,montana,d_20140201,3.3,0.9,0.4,0.1,0,56.6,42.5,18,7.9,1,0
39,nebraska,d_20140201,37.7,21.7,4.1,0.6,0,23.3,17.1,3.7,0.4,0,0
57.8,nevada,d_20140201,30,16.8,4.6,1.9,0.3,12.2,2.1,0,0,0,0
11.4,new-hampshire,d_20140201,1.4,0,0,0,0,87.3,64.1,11.3,2.5,0,0
22.6,new-jersey,d_20140201,2.1,0,0,0,0,75.4,67.5,32.1,15.9,4.4,0
59.1,new-mexico,d_20140201,3.1,0.2,0,0,0,37.8,20.7,5.3,0.9,0,0
11.9,new-york,d_20140201,1,0.5,0,0,0,87.1,73.9,46.1,20.5,5.6,0
23.6,north-carolina,d_20140201,0.4,0,0,0,0,75.9,58.7,24.2,9.4,1.4,0
23.3,north-dakota,d_20140201,7.4,1.9,0,0,0,69.4,59.1,30.3,17,6.2,0
10.6,ohio,d_20140201,0,0,0,0,0,89.4,71.3,34.3,15.1,3.6,0
60.8,oklahoma,d_20140201,22.4,7.8,0,0,0,16.9,4.6,0.6,0,0,0
47.9,oregon,d_20140201,44.3,30.5,11.2,5.3,1.5,7.8,2.4,0,0,0,0
31.7,rhode-island,d_20140201,4.6,0.8,0,0,0,63.6,20.3,0,0,0,0
25.4,south-carolina,d_20140201,0.8,0,0,0,0,73.8,58.1,27.2,10,4,0
17.7,south-dakota,d_20140201,3.2,1,0,0,0,79.1,59.5,45.7,31.8,8.6,0
39.9,tennessee,d_20140201,0,0,0,0,0,60.2,38.9,10.5,2.7,0.3,0
65.6,texas,d_20140201,24.8,8.6,0.5,0.1,0,9.6,2.7,0.2,0,0,0
51,utah,d_20140201,8.6,3.2,0.5,0.1,0,40.4,25,7.6,1.6,0,0
2.6,vermont,d_20140201,0,0,0,0,0,97.4,84.8,46.3,19.2,0,0
13.6,virginia,d_20140201,0,0,0,0,0,86.3,71.2,27.4,6.9,1.7,0
42.1,washington,d_20140201,55.6,28.8,5.2,1.2,0.1,2.3,0.4,0,0,0,0
11.7,west-virginia,d_20140201,0,0,0,0,0,88.4,67.3,26.2,4.2,0.1,0
53.3,wisconsin,d_20140201,19.2,5.9,0,0,0,27.5,14.9,4,1.6,0,0
28.9,wyoming,d_20140201,1.6,0.2,0,0,0,69.6,50.7,21.8,12.1,4.4,0
64.1,alabama,d_20140301,1.5,0.5,0,0,0,34.2,16.7,3.4,2,0.4,0
65.1,arizona,d_20140301,18.8,7.2,1,0.1,0,16,9.6,4.5,3,1.1,0
76.4,arkansas,d_20140301,9.5,2.8,0,0,0,14.2,2.9,0,0,0,0
12.9,california,d_20140301,86.9,79.1,50.5,31.3,12.8,0.2,0,0,0,0,0
20.8,colorado,d_20140301,3.2,1.7,0,0,0,76.1,59.6,32.6,20.4,9,0
25.2,connecticut,d_20140301,74.8,62,39.6,23.2,5.8,0,0,0,0,0,0
18,delaware,d_20140301,0,0,0,0,0,82,56.9,0,0,0,0
0,district-of-columbia,d_20140301,0,0,0,0,0,100,16,0,0,0,0
37.3,florida,d_20140301,6.9,1.7,0,0,0,55.8,39.7,23.9,14.6,5.2,0
40.2,georgia,d_20140301,0.1,0,0,0,0,59.7,33.2,6.4,0,0,0
64.4,idaho,d_20140301,18.3,9.6,2,0.6,0,17.4,8.8,0.2,0,0,0
16.1,illinois,d_20140301,84,73.6,47.5,24.9,7.8,0,0,0,0,0,0
73.7,indiana,d_20140301,24.3,5.2,0.7,0.1,0,2.2,1.4,0,0,0,0
0,iowa,d_20140301,100,98.7,80.7,63.3,29.5,0,0,0,0,0,0
48.6,kansas,d_20140301,16.3,5.3,0,0,0,35.1,22.5,8.4,2.3,0,0
45,kentucky,d_20140301,0,0,0,0,0,55,27.7,2.6,0.2,0,0
47.4,louisiana,d_20140301,52.1,26.2,4,0.4,0,0.6,0,0,0,0,0
47.6,maine,d_20140301,2.9,0.1,0,0,0,49.5,36.2,17.9,9.7,4.1,0
50.4,maryland,d_20140301,0,0,0,0,0,49.6,18.9,9.5,0.3,0,0
78.2,massachusetts,d_20140301,21.7,2.9,0,0,0,0.1,0,0,0,0,0
49.6,michigan,d_20140301,13.9,0.5,0,0,0,36.4,24.4,11.9,7.2,1.8,0
41.6,minnesota,d_20140301,46.7,32.3,14.7,7.6,2.7,11.7,4.3,0.5,0,0,0
76.7,mississippi,d_20140301,19.2,7,0.4,0,0,4.1,0.6,0,0,0,0
34.2,missouri,d_20140301,63.9,56.5,44.6,36.1,14.6,1.9,0.2,0,0,0,0
35.3,montana,d_20140301,1.4,0.4,0,0,0,63.4,44.4,25.7,19.2,11.8,0
43.1,nebraska,d_20140301,30.3,16.6,5.4,2.1,0,26.7,21.8,14.4,6.4,0.8,0
61.4,nevada,d_20140301,20,10.2,1.9,0.3,0,18.7,4.8,0,0,0,0
46.9,new-hampshire,d_20140301,3,1.4,0,0,0,50.1,18.9,0.4,0,0,0
57.7,new-jersey,d_20140301,21.8,15.3,1.5,0,0,20.6,5,2.1,0.1,0,0
44.9,new-mexico,d_20140301,4.7,1.5,0,0,0,50.5,25.8,6.6,1.3,0,0
44.5,new-york,d_20140301,7.4,4.7,1.4,0.7,0.2,48.2,24.9,6.6,1.2,0.5,0
60.4,north-carolina,d_20140301,8.3,2.2,0.2,0,0,31.4,17.5,1.5,0,0,0
33.4,north-dakota,d_20140301,4.6,0.6,0,0,0,62,54.6,33.7,22.4,10.3,0
51.4,ohio,d_20140301,3.3,0.8,0,0,0,45.3,26.6,5,1.4,0.1,0
64.7,oklahoma,d_20140301,26.7,8.5,0.6,0.1,0,8.5,1.8,0,0,0,0
52.5,oregon,d_20140301,27.7,11.1,3.6,1.6,0.3,20,7,0.4,0,0,0
55.3,rhode-island,d_20140301,44.7,15.9,5.7,2.8,0.2,0,0,0,0,0,0
42.8,south-carolina,d_20140301,3.8,1.2,0,0,0,53.3,29.5,3.9,2.4,0.3,0
26.7,south-dakota,d_20140301,5.3,3.4,0.5,0.1,0,68.1,58.6,50.8,45.7,37.3,0
79.3,tennessee,d_20140301,2.7,0,0,0,0,18,2.3,0.1,0,0,0
58.7,texas,d_20140301,29.8,12.1,1,0.1,0,11.5,4.9,0.1,0,0,0
50.8,utah,d_20140301,3.1,0.4,0,0,0,46.1,28.3,7.5,0.8,0,0
43.7,vermont,d_20140301,0,0,0,0,0,56.2,28,0,0,0,0
55.5,virginia,d_20140301,0,0,0,0,0,44.4,19,1.8,0.3,0,0
49.8,washington,d_20140301,38.2,24.3,4.5,1.2,0,11.9,4.4,0.1,0,0,0
44.1,west-virginia,d_20140301,0.5,0,0,0,0,55.4,28.8,0.4,0,0,0
33.4,wisconsin,d_20140301,56.6,49.6,16.7,4.3,0,10,4.5,0.6,0.1,0,0
4.2,wyoming,d_20140301,0,0,0,0,0,95.8,88.8,59.7,41.9,19,0
36.1,alabama,d_20140401,3.8,0.1,0,0,0,60.1,28.7,8,4.3,0.1,0
50.5,arizona,d_20140401,42.4,23,3.4,1.3,0,7.1,4.6,1,0.1,0,0
83.2,arkansas,d_20140401,6.7,2.2,0,0,0,10,1.2,0,0,0,0
8.8,california,d_20140401,91.1,84.3,55.1,31.7,11.9,0,0,0,0,0,0
29.8,colorado,d_20140401,4.5,0.5,0,0,0,65.6,47.1,21.6,12.7,4.4,0
29.7,connecticut,d_20140401,69.6,51,24.7,14.3,4,0.7,0,0,0,0,0
43.3,delaware,d_20140401,0,0,0,0,0,56.7,21.8,0,0,0,0
0,district-of-columbia,d_20140401,0,0,0,0,0,100,100,0,0,0,0
38,florida,d_20140401,18.1,5.5,0,0,0,44,35.8,18,7.7,1.6,0
50.1,georgia,d_20140401,2.4,0.1,0,0,0,47.4,30.3,6.8,0.4,0,0
54.1,idaho,d_20140401,18.6,10.6,1.7,0.3,0,27.3,11,1.6,0,0,0
24.8,illinois,d_20140401,71.5,53.3,21.4,6.4,0.1,3.7,1.4,0,0,0,0
61,indiana,d_20140401,10.4,2.9,0.1,0,0,28.6,11.3,1.6,0.1,0,0
22.8,iowa,d_20140401,76.5,60.1,22.1,8.6,1.2,0.7,0,0,0,0,0
59.4,kansas,d_20140401,29.1,12.7,2.3,1,0,11.6,2.3,0.1,0,0,0
37.7,kentucky,d_20140401,0,0,0,0,0,62.3,24.3,1,0,0,0
54.7,louisiana,d_20140401,42,20.7,0.6,0,0,3.3,0,0,0,0,0
60.9,maine,d_20140401,2.2,0.3,0,0,0,36.8,19.2,10.8,7.8,0,0
41.8,maryland,d_20140401,0,0,0,0,0,58.2,41.6,12.7,3.8,0.1,0
75.1,massachusetts,d_20140401,23.3,5.2,0,0,0,1.6,0,0,0,0,0
45.1,michigan,d_20140401,7.3,3.7,0.2,0,0,47.7,34.9,19.3,9,2.3,0
58.8,minnesota,d_20140401,9.4,3.9,1.6,0.7,0,31.7,18.1,3.5,0.7,0,0
46.8,mississippi,d_20140401,9.7,1.2,0,0,0,43.5,28.1,1.1,0,0,0
36.7,missouri,d_20140401,57.4,41.5,14.4,2.3,0.1,5.8,2.6,0,0,0,0
32,montana,d_20140401,0.3,0.1,0,0,0,67.8,49.7,28.5,20.8,13.1,0
57.5,nebraska,d_20140401,19.9,11.8,0.6,0,0,22.5,18.3,13.7,9.1,2.9,0
61.6,nevada,d_20140401,31,19.7,3.4,1.2,0,7.3,2.4,0.1,0,0,0
89.3,new-hampshire,d_20140401,4.5,0.9,0,0,0,6.2,0.3,0,0,0,0
71.8,new-jersey,d_20140401,15.8,7.6,0,0,0,12.4,3.7,0,0,0,0
68.1,new-mexico,d_20140401,15.6,6.2,1.1,0.4,0,16.2,5.6,0.1,0,0,0
46,new-york,d_20140401,11,2.9,0.1,0,0,43,24.3,4.9,1.8,0.6,0
79.9,north-carolina,d_20140401,8.2,4.2,0.3,0,0,11.8,2.8,0,0,0,0
13.4,north-dakota,d_20140401,1.8,0.3,0,0,0,84.7,75.2,47.9,34.4,18.9,0
60.2,ohio,d_20140401,3.3,0,0,0,0,36.4,9.5,0.7,0.1,0,0
14.6,oklahoma,d_20140401,85.2,68.8,23.5,6.4,0,0.2,0,0,0,0,0
48.5,oregon,d_20140401,24.9,11.9,4.4,1.8,0.4,26.6,12.1,1.5,0.1,0,0
73,rhode-island,d_20140401,27,5.8,0.2,0,0,0,0,0,0,0,0
90.3,south-carolina,d_20140401,8.5,2.1,0,0,0,1.1,0,0,0,0,0
29.9,south-dakota,d_20140401,4,2.4,0.1,0,0,66.2,59.2,51,45.2,37.5,0
78.8,tennessee,d_20140401,12.4,4.2,0,0,0,8.7,2,0,0,0,0
34,texas,d_20140401,61.3,40.7,13,4.5,0.5,4.7,1.1,0,0,0,0
60.2,utah,d_20140401,7.8,2.2,0,0,0,31.9,13.1,0.1,0,0,0
83.4,vermont,d_20140401,6.7,0,0,0,0,9.9,0.6,0,0,0,0
57.5,virginia,d_20140401,2.8,0,0,0,0,39.7,15.9,0,0,0,0
52.3,washington,d_20140401,26.8,11.3,1.4,0.1,0,20.9,10.2,0.5,0,0,0
80.9,west-virginia,d_20140401,2.9,0,0,0,0,16.2,2.4,0,0,0,0
52,wisconsin,d_20140401,8.6,4,0,0,0,39.3,23.7,8.1,2.4,0,0
8,wyoming,d_20140401,0,0,0,0,0,92.1,82.9,54.1,34.1,14,0
39.4,alabama,d_20140501,8.1,2.3,0,0,0,52.5,21.7,5.4,0.5,0,0
39.9,arizona,d_20140501,58,39.2,7,0.1,0,2,1.1,0,0,0,0
68.4,arkansas,d_20140501,13.4,4.5,0.4,0,0,18.2,5.7,0,0,0,0
1.2,california,d_20140501,98.8,93,66.2,43.8,17.8,0,0,0,0,0,0
28.2,colorado,d_20140501,11.2,6.9,1.9,0,0,60.6,50.6,26.1,16.6,7.9,0
43.6,connecticut,d_20140501,56.5,36.6,15.5,6.4,1,0,0,0,0,0,0
82.4,delaware,d_20140501,0,0,0,0,0,17.5,7.9,0,0,0,0
0,district-of-columbia,d_20140501,0,0,0,0,0,100,100,100,89.8,0,0
37.5,florida,d_20140501,13.7,4.1,0.2,0,0,48.8,37.2,19.6,7.6,1.4,0
68.2,georgia,d_20140501,3.8,0.9,0,0,0,27.9,11.1,0.5,0,0,0
60.5,idaho,d_20140501,24.8,15.7,3.3,0.9,0,14.6,5.9,0,0,0,0
40.9,illinois,d_20140501,54,27.1,0.7,0,0,5.1,0.9,0,0,0,0
44.6,indiana,d_20140501,2,0.4,0,0,0,53.4,30.7,4.9,1.4,0,0
57,iowa,d_20140501,42.7,23.8,10.2,5.9,2,0.3,0,0,0,0,0
11.6,kansas,d_20140501,88.2,78,41.7,17.5,4,0.2,0,0,0,0,0
61.5,kentucky,d_20140501,0.1,0,0,0,0,38.4,10.2,1.3,0.4,0,0
57.9,louisiana,d_20140501,11.7,1.5,0,0,0,30.4,8.2,0.2,0,0,0
