,Feature,Importance
8966,D1_11 year_2006,7.157612134644256e-06
8967,W2_8 W3_9,7.153127112693108e-06
8968,D1_10 year_2013,7.1509638455310116e-06
8969,W3_8 year_1988,7.143352684578647e-06
8970,D2_11 state_TEXAS,7.141610263726078e-06
8971,W4_8 year_1996,7.14070986983621e-06
8972,D2_11 state_WEST VIRGINIA,7.1398347405586505e-06
8973,W2_7 state_UTAH,7.138919861001911e-06
8974,N0_9,7.1382275912462625e-06
8975,D2_6 W4_10,7.132068905200983e-06
8976,D3_4 year_2009,7.131239262282119e-06
8977,W0_9 W2_6,7.129182730338717e-06
8978,D2_8 state_MICHIGAN,7.126813536273647e-06
8979,state_NEW YORK year_1973,7.126133655866576e-06
8980,D3_11 D4_10,7.1220054692835544e-06
8981,D1_7 state_INDIANA,7.1210545662666435e-06
8982,D4_11 W1_8,7.1170324746165244e-06
8983,D0_8 W0_11,7.114917352530199e-06
8984,average_temp_5 state_KENTUCKY,7.113473267391154e-06
8985,W3_6 W3_7,7.102733267756425e-06
8986,W1_4 state_NORTH DAKOTA,7.101538219532545e-06
8987,D3_8 year_1992,7.097192740103872e-06
8988,D1_6 N0_6,7.095063769607584e-06
8989,D1_9 year_1992,7.093986497508666e-06
8990,D4_10 W4_6,7.088726920272048e-06
8991,D2_10 W0_9,7.085137360523675e-06
8992,D1_5 W1_7,7.082750143875013e-06
8993,D3_4 year_2002,7.076090114514788e-06
8994,D2_6 state_INDIANA,7.075360681835055e-06
8995,D0_10 W0_8,7.0751718248472344e-06
8996,W0_5 state_LOUISIANA,7.06229222655845e-06
8997,N0_10 state_OHIO,7.061741135036203e-06
8998,D4_11 state_NEW MEXICO,7.055016759937319e-06
8999,D1_6 year_2012,7.0487039195949884e-06
9000,D3_8 W0_9,7.048300422282457e-06
9001,W1_11 state_NORTH DAKOTA,7.047561463945206e-06
9002,D3_4 state_DELAWARE,7.046267612963364e-06
9003,W3_8 state_INDIANA,7.045504841595253e-06
9004,D2_5 year_1991,7.036725684752956e-06
9005,W3_10 state_ALABAMA,7.0366846454611485e-06
9006,state_WYOMING year_2005,7.034295926381944e-06
9007,W2_8 year_1992,7.033572734767528e-06
9008,W1_7 W2_10,7.02881093667565e-06
9009,W3_11 state_COLORADO,7.028077175671724e-06
9010,N0_9 year_1997,7.017258729208771e-06
9011,D3_6 year_1986,7.016626971565876e-06
9012,W0_7 year_1995,7.014367392872134e-06
9013,D1_5 state_ILLINOIS,7.012877968213063e-06
9014,D0_4 year_1978,7.011312478938294e-06
9015,average_temp_7 year_2006,7.009957067536375e-06
9016,D4_5 N0_9,7.008723289116995e-06
9017,D3_6 W2_11,7.005601363404282e-06
9018,D1_6 state_OKLAHOMA,7.003909711602763e-06
9019,D3_11 W3_6,7.003127240053032e-06
9020,D2_7 year_1990,6.9989316458978316e-06
9021,W2_9 state_OREGON,6.997823277121586e-06
9022,D2_5 W2_11,6.995874921427768e-06
9023,W3_5 average_temp_8,6.993686603001561e-06
9024,W3_4 year_2008,6.989412306179341e-06
9025,D0_9 W2_9,6.987535187769476e-06
9026,W1_4 W2_6,6.983166582493974e-06
9027,D3_4 W4_9,6.982089410102049e-06
9028,D1_8 year_1977,6.9782768723120865e-06
9029,W4_4 year_1983,6.974211763970166e-06
9030,D1_7 W2_10,6.972493821019822e-06
9031,W1_7 state_OREGON,6.962441555037702e-06
9032,D0_10 state_TEXAS,6.961348493382914e-06
9033,D3_11 state_ILLINOIS,6.952832885729942e-06
9034,D0_8 D1_9,6.950033080455709e-06
9035,W1_4 year_2018,6.949895897188965e-06
9036,D1_9 year_2008,6.948965754935129e-06
9037,D0_9 W2_10,6.948833818981178e-06
9038,D0_5,6.9463903646866365e-06
9039,D1_11 W3_9,6.944443540245452e-06
9040,D0_4 D4_6,6.922737910783696e-06
9041,D1_7 W4_10,6.921989832984459e-06
9042,D1_9 state_MINNESOTA,6.9188099181750626e-06
9043,W0_5 year_2016,6.918114002040823e-06
9044,D4_9 W2_6,6.91683806332881e-06
9045,W1_6 year_1992,6.91509102775384e-06
9046,W0_9 W1_8,6.90848424108246e-06
9047,D0_6 year_2013,6.90575374990968e-06
9048,average_temp_5 state_WASHINGTON,6.902592088465431e-06
9049,N0_7 state_NEW JERSEY,6.90235243042731e-06
9050,W1_6 W1_8,6.902192794944336e-06
9051,W4_6 state_MARYLAND,6.900665555649698e-06
9052,D3_8 state_KANSAS,6.900203932581268e-06
9053,N0_11 year_2016,6.8996555559380255e-06
9054,N0_6 state_NORTH CAROLINA,6.895482198911588e-06
9055,D1_7 year_2011,6.893498210372561e-06
9056,W3_6 state_MISSOURI,6.892929762527566e-06
9057,W0_11 state_GEORGIA,6.891277137690915e-06
9058,D2_7 state_WASHINGTON,6.891206424094133e-06
9059,D0_9 W2_7,6.887487780492393e-06
9060,D3_7 state_VIRGINIA,6.884367725275202e-06
9061,state_OREGON year_1991,6.88433816200297e-06
9062,state_NORTH DAKOTA state_VIRGINIA,6.88167455021375e-06
9063,W2_6 state_INDIANA,6.8758640797136425e-06
9064,W2_10 year_1985,6.875040140902775e-06
9065,D1_9 state_WISCONSIN,6.871454255540965e-06
9066,W3_11 state_ILLINOIS,6.8631724280952e-06
9067,D0_4 year_1982,6.856536482385768e-06
9068,state_NEW MEXICO state_SOUTH DAKOTA,6.850632681192899e-06
9069,W1_7 year_2003,6.844504830550793e-06
9070,W0_5 W4_11,6.843406455754054e-06
9071,W0_8 W1_9,6.842525894102918e-06
9072,N0_7 state_CALIFORNIA,6.829479667828706e-06
9073,D1_7 W3_6,6.829281210093536e-06
9074,D0_7 W4_10,6.829012382467646e-06
9075,D3_9 W3_10,6.821532902143741e-06
9076,D4_9 state_MARYLAND,6.821407029434069e-06
9077,D2_10 state_NEW JERSEY,6.820858809791655e-06
9078,W4_6 state_MICHIGAN,6.820195675005798e-06
9079,D1_11 state_SOUTH DAKOTA,6.816251985596381e-06
9080,W1_11 state_ALABAMA,6.815265531437576e-06
9081,D4_8 state_ILLINOIS,6.812613065464831e-06
9082,N0_7 state_DELAWARE,6.811451123171209e-06
9083,N0_7 year_2009,6.80390193448897e-06
9084,D0_11 D4_10,6.803720565988036e-06
9085,W0_6 year_1972,6.801413001001524e-06
9086,D2_10 year_1991,6.797996169213747e-06
9087,W4_6 year_1996,6.797605455343656e-06
9088,N0_11 year_1971,6.797530974835402e-06
9089,D2_6 W4_5,6.7973268762402e-06
9090,D0_4 state_FLORIDA,6.796843840960615e-06
9091,D1_9 D3_5,6.795340974570745e-06
9092,D4_10 W2_4,6.79016200533429e-06
9093,W2_8 year_2009,6.788793441567784e-06
9094,D4_10 year_1979,6.7864030721607246e-06
9095,W1_9 state_MONTANA,6.786053541067362e-06
9096,W0_8 state_KENTUCKY,6.779932667897087e-06
9097,D0_9 N0_10,6.779401147795937e-06
9098,D2_10 W1_6,6.777656248209414e-06
9099,N0_6 year_1982,6.77079942665216e-06
9100,D1_7 D1_8,6.762056237729445e-06
9101,D2_10 D4_8,6.755157641903386e-06
9102,W1_4 year_1996,6.750760133561915e-06
9103,D1_8 state_MARYLAND,6.748907825855293e-06
9104,D4_4 state_TENNESSEE,6.7484517221221395e-06
9105,D4_9 state_MISSOURI,6.748193174212157e-06
9106,W1_8 state_TEXAS,6.746477201276457e-06
9107,D3_9 year_2010,6.7423569500807425e-06
9108,W1_9 year_1994,6.741771537977928e-06
9109,W4_6 state_MISSISSIPPI,6.741667620992851e-06
9110,W2_11 state_ARKANSAS,6.728396130685149e-06
9111,D3_5 W0_6,6.725522864736506e-06
9112,D2_4 year_1988,6.7214629882634585e-06
9113,D1_5 D3_4,6.714891238435177e-06
9114,W0_7 state_NEW JERSEY,6.713851823093659e-06
9115,D1_9 year_2011,6.7096766054827944e-06
9116,W4_8 state_NEW JERSEY,6.7075608444267045e-06
9117,W0_11 state_WASHINGTON,6.7003445713704795e-06
9118,D0_4 year_2003,6.6954553689266265e-06
9119,D2_6 W1_10,6.695144304575578e-06
9120,D3_10 W3_5,6.694989657247225e-06
9121,W2_8 state_KENTUCKY,6.694138577097875e-06
9122,D2_5 state_WEST VIRGINIA,6.692946855471667e-06
9123,year_1976 year_1987,6.690342155316141e-06
9124,D0_4 D4_5,6.689381213167612e-06
9125,W0_4 year_2007,6.681196180163251e-06
9126,D2_10 D2_11,6.678304227115512e-06
9127,state_IOWA state_SOUTH CAROLINA,6.675224826717386e-06
9128,W3_4 year_2013,6.673108835128694e-06
9129,D1_4 year_1985,6.670507257943148e-06
9130,N0_8 year_2000,6.669861333960363e-06
9131,D1_9 W0_7,6.668387513433984e-06
9132,D1_9 W0_11,6.664253095590583e-06
9133,W1_6 state_NEBRASKA,6.6628962722678574e-06
9134,D3_7 state_NEW YORK,6.660539578600785e-06
9135,W3_8 state_WEST VIRGINIA,6.65994467997632e-06
9136,state_COLORADO state_WASHINGTON,6.657158290337768e-06
9137,average_temp_6 state_WISCONSIN,6.6554171839048735e-06
9138,N0_8 year_2004,6.654319221334088e-06
9139,D2_8 W1_5,6.65421449102114e-06
9140,state_OKLAHOMA year_1988,6.653993853158775e-06
9141,D0_6 year_2003,6.650343068052163e-06
9142,W4_9 state_LOUISIANA,6.649801903362233e-06
9143,W1_5 state_MISSOURI,6.649566935187359e-06
9144,W3_11 state_FLORIDA,6.645639734281527e-06
9145,D0_7 D3_11,6.642605681869295e-06
9146,W2_9 year_1996,6.641387328300944e-06
9147,D0_4 year_1984,6.6364095741792736e-06
9148,D1_6 state_MISSOURI,6.630133943857258e-06
9149,D1_6 W2_11,6.6278479844468335e-06
9150,D2_9 state_NEW JERSEY,6.6261577326816444e-06
9151,W2_9 year_2018,6.6180100637119725e-06
9152,D1_5 average_temp_8,6.6169386783145415e-06
9153,D1_10 D3_5,6.61644562200184e-06
9154,W1_4 state_MISSISSIPPI,6.615585318946527e-06
9155,D2_4 D3_10,6.613158628491415e-06
9156,W0_6 W3_10,6.610388126168862e-06
9157,D3_5 year_2014,6.603824027642452e-06
9158,D0_6 year_1985,6.60113407773758e-06
9159,D4_5 state_SOUTH CAROLINA,6.5998785106726385e-06
9160,D0_8 state_OREGON,6.593563236719006e-06
9161,D4_6 W1_6,6.591322324252238e-06
9162,D4_7 state_ALABAMA,6.591233835438596e-06
9163,N0_10 W1_4,6.59009926173494e-06
9164,state_MISSISSIPPI year_2020,6.589444427015382e-06
9165,W0_4 year_2016,6.5818134174746596e-06
9166,D0_5 state_WASHINGTON,6.580199706099747e-06
9167,D1_8 year_2012,6.57774500935919e-06
9168,D4_7 year_2005,6.574633153639702e-06
9169,N0_11 state_INDIANA,6.568307601127367e-06
9170,W0_4 W0_8,6.5651316207310606e-06
9171,D4_7 state_DELAWARE,6.562189902944278e-06
9172,D3_10 W1_9,6.561224510191262e-06
9173,W4_4 W4_10,6.557906034116653e-06
9174,state_OREGON year_1982,6.553600084798346e-06
9175,D3_11 D4_7,6.550998319837319e-06
9176,W1_8 state_ARKANSAS,6.550479870774702e-06
9177,W1_5 year_1987,6.54855397040563e-06
9178,state_KANSAS state_UTAH,6.5402388248448416e-06
9179,W1_10 state_FLORIDA,6.539124641198788e-06
9180,state_DELAWARE state_NORTH CAROLINA,6.535917464471616e-06
9181,D1_9 W3_5,6.532025533402499e-06
9182,W1_6 W4_10,6.52848450584113e-06
9183,D4_7 state_MICHIGAN,6.5261292769017335e-06
9184,D0_8 W4_10,6.525245119022068e-06
9185,W0_11 state_MICHIGAN,6.524318585025828e-06
9186,D2_9 year_1978,6.522016783210127e-06
9187,W1_6 state_TEXAS,6.506130181756136e-06
9188,W3_5 state_MARYLAND,6.495588408912393e-06
9189,W0_5 year_2011,6.493775932024506e-06
9190,D2_4 state_WYOMING,6.493069653406977e-06
9191,W2_5 year_1984,6.491188215312433e-06
9192,D0_9 W2_6,6.483287027534576e-06
9193,N0_7 state_NEW YORK,6.478527161450343e-06
9194,D4_8 state_CALIFORNIA,6.477946582626632e-06
9195,D3_7 year_1976,6.475791234133513e-06
9196,W0_4 year_2015,6.4736817630750534e-06
9197,average_temp_7 year_2015,6.472456847992205e-06
9198,D4_6 state_OREGON,6.471962904825497e-06
9199,D0_7 D4_11,6.469562272871359e-06
9200,W1_5 year_1978,6.467205993167578e-06
9201,W4_9 state_MISSOURI,6.460946030733888e-06
9202,W1_8 state_KANSAS,6.458401425065045e-06
9203,W1_6 state_MICHIGAN,6.4583806218859894e-06
9204,D0_11 state_ILLINOIS,6.4563145826597346e-06
9205,W1_5 year_2011,6.454085508620171e-06
9206,W0_11 year_2002,6.4531328164662736e-06
9207,D0_8 D3_5,6.452027031372882e-06
9208,W0_9 average_temp_6,6.448546237937757e-06
9209,D0_6 W4_8,6.4474825595741025e-06
9210,state_GEORGIA year_2004,6.447333960988543e-06
9211,D2_8 year_2001,6.445894308873888e-06
9212,D3_6 state_ARIZONA,6.445106615714986e-06
9213,D3_10 state_SOUTH CAROLINA,6.442460500408628e-06
9214,D0_4 W2_11,6.4403396189514e-06
9215,W4_7 year_2020,6.438787601539836e-06
9216,W0_7 year_2001,6.4357934220393145e-06
9217,W0_8 year_1980,6.435330087580202e-06
9218,state_NEW YORK state_OKLAHOMA,6.434094441140696e-06
9219,D1_9 D4_11,6.431518661126355e-06
9220,year_1989 year_2000,6.4302818288835805e-06
9221,D0_5 state_ARIZONA,6.429223331027515e-06
9222,N0_6 year_2005,6.428572510411377e-06
9223,D2_11 state_NEW YORK,6.428375108972031e-06
9224,D0_9 D1_4,6.4282051313415e-06
9225,N0_4 state_ALABAMA,6.423050842898251e-06
9226,D2_7 year_2008,6.419101758999397e-06
9227,W1_7 state_MISSOURI,6.4177352751017834e-06
9228,W1_6 state_WISCONSIN,6.415783908064025e-06
9229,D4_10 W1_7,6.4149428178679944e-06
9230,N0_4 year_2015,6.414479571724769e-06
9231,D1_5 W1_10,6.413944314411017e-06
9232,W0_4 year_1974,6.408905357007246e-06
9233,D2_6 year_1977,6.403810568948199e-06
9234,W0_7 W4_5,6.399503524337302e-06
9235,D2_7 D4_9,6.397986577387521e-06
9236,D4_10 W0_9,6.396830001423018e-06
9237,D3_5 year_1996,6.394249061298485e-06
9238,W4_10 year_1999,6.393863296657299e-06
9239,W4_6 state_TEXAS,6.392332246250871e-06
9240,W3_6 state_SOUTH DAKOTA,6.377015616262099e-06
9241,state_OKLAHOMA year_2000,6.3728013761714845e-06
9242,D3_8 year_2007,6.370839415164997e-06
9243,D4_8 W2_6,6.370833179999751e-06
9244,D0_7 state_MARYLAND,6.3680350572726695e-06
9245,D1_11 state_IOWA,6.366890149662239e-06
9246,D2_10 D4_9,6.360246776381376e-06
9247,W3_5 state_WASHINGTON,6.358910802406868e-06
9248,W4_6 state_ILLINOIS,6.356777276658487e-06
9249,D2_11 year_1996,6.349042161899394e-06
9250,N0_8 W3_5,6.3489382548829035e-06
9251,W3_7 state_VIRGINIA,6.3457515404595444e-06
9252,D1_4 state_MISSISSIPPI,6.341404770387421e-06
9253,W4_4 state_KENTUCKY,6.337568692565208e-06
9254,D4_7 state_KENTUCKY,6.337247255621521e-06
9255,D2_5 year_1983,6.332712774249477e-06
9256,D3_10 state_TENNESSEE,6.330676398695088e-06
9257,D2_9 N0_5,6.330533218089102e-06
9258,W3_10 state_NORTH DAKOTA,6.3291361629362854e-06
9259,year_1997 year_2009,6.3245984766275925e-06
9260,W0_5 state_MISSISSIPPI,6.322614709007671e-06
9261,D0_4 year_1970,6.320230772488692e-06
9262,D4_10 state_FLORIDA,6.319862281858022e-06
9263,state_TEXAS year_1983,6.312594080485905e-06
9264,D1_5 state_MINNESOTA,6.31013030484243e-06
9265,D0_8 W0_7,6.30687781903927e-06
9266,W0_9 W3_5,6.306188515690811e-06
9267,D0_8 state_VIRGINIA,6.303443318747151e-06
9268,state_MISSOURI year_1981,6.3019088009271075e-06
9269,D0_8 year_1986,6.2969401796122676e-06
9270,W3_11 year_1978,6.295639509262829e-06
9271,W2_8 year_2005,6.288187871616692e-06
9272,W2_5 year_1970,6.2869862470239455e-06
9273,W4_9 year_1986,6.286599571143887e-06
9274,D0_11 year_1989,6.283714808148607e-06
9275,W2_11 state_COLORADO,6.282458118910241e-06
9276,D1_9 state_NORTH CAROLINA,6.278023122022194e-06
9277,average_temp_4 state_NEBRASKA,6.2721531929336856e-06
9278,D1_9 year_1996,6.264299708688826e-06
9279,W2_6 year_1997,6.26064768697311e-06
9280,D2_6 W0_5,6.259141541560287e-06
9281,W1_7 state_FLORIDA,6.253951245995107e-06
9282,N0_6 state_NEW YORK,6.250928374110375e-06
9283,W4_6 state_COLORADO,6.2489311728818464e-06
9284,W2_11 year_1998,6.248455373550894e-06
9285,state_GEORGIA state_LOUISIANA,6.241917447520079e-06
9286,N0_10 W0_7,6.23965237718024e-06
9287,D3_11 state_IDAHO,6.237114536075629e-06
9288,D0_6 state_ARIZONA,6.230388815205606e-06
9289,D0_5 D2_8,6.230088556072097e-06
9290,W2_7 year_1971,6.2248406184050425e-06
9291,D1_11 year_1980,6.220758917194438e-06
9292,D2_8 D4_4,6.219038404180385e-06
9293,W3_9 year_2004,6.21735843043911e-06
9294,D2_7 state_KANSAS,6.2131752163960836e-06
9295,D1_10 W1_7,6.212642046646169e-06
9296,W2_6 W4_9,6.2119519055042534e-06
9297,state_ALABAMA year_2007,6.211523877472369e-06
9298,W1_8 year_1997,6.20844540625521e-06
9299,D3_4 W3_6,6.206302152823404e-06
9300,D1_11 W4_11,6.204762562442886e-06
9301,state_CALIFORNIA state_TEXAS,6.201342230587967e-06
9302,D4_7 state_SOUTH DAKOTA,6.200672880596176e-06
9303,year_1981 year_1995,6.2001467129569535e-06
9304,D0_9 state_INDIANA,6.198399875147437e-06
9305,W0_8 state_NEW MEXICO,6.1970193434278995e-06
9306,W2_4 year_1988,6.1967084028265755e-06
9307,state_ARKANSAS year_2012,6.194052261552517e-06
9308,D0_9 year_1983,6.187779308866825e-06
9309,D4_6 W4_11,6.186607433484352e-06
9310,average_temp_10 year_1997,6.183167790916572e-06
9311,W2_5 state_NEW MEXICO,6.181173581269758e-06
9312,W3_7 year_1974,6.180110211062334e-06
9313,W2_10 state_KANSAS,6.17755807225635e-06
9314,D0_9 D4_10,6.171365921355651e-06
9315,W1_5 W3_8,6.166793764967476e-06
9316,D0_6 state_FLORIDA,6.16461323278828e-06
9317,W1_9 year_1985,6.16337404069035e-06
9318,D4_4 D4_8,6.162750771000653e-06
9319,W4_5 year_2007,6.161034705202859e-06
9320,D4_9 year_1996,6.158633802031121e-06
9321,W2_6 year_1983,6.1554085308195524e-06
9322,D0_6 year_2010,6.153400010454074e-06
9323,D1_11 state_NEW JERSEY,6.152320865120213e-06
9324,D1_5 year_2015,6.1519109288228995e-06
9325,W1_4 state_FLORIDA,6.150778022534768e-06
9326,W2_5 year_1989,6.1500320305680295e-06
9327,D2_5 state_KANSAS,6.149781565180172e-06
9328,W3_10 year_2001,6.142872455807435e-06
9329,D2_5 W0_6,6.142063766638768e-06
9330,D0_8 D2_11,6.141462490115669e-06
9331,D0_9 state_COLORADO,6.139301987565441e-06
9332,W0_4 state_MICHIGAN,6.138001906524013e-06
9333,D1_9 W1_4,6.13792018403602e-06
9334,W1_8 year_1985,6.136410443683226e-06
9335,D0_11 state_MARYLAND,6.1340242983783416e-06
9336,W0_6 state_MONTANA,6.133885180499984e-06
9337,W2_8 state_MICHIGAN,6.123318725367279e-06
9338,W1_11 year_2011,6.1233116586371255e-06
9339,D4_7 state_OREGON,6.116633178484534e-06
9340,D2_7 state_NEW MEXICO,6.106443480610956e-06
9341,D2_7 N0_8,6.104262559061088e-06
9342,W2_6 year_1975,6.094315920567013e-06
9343,W2_5 year_2008,6.093014125939288e-06
9344,D3_8 state_TENNESSEE,6.092107519248604e-06
9345,D2_9 year_1991,6.088786088215342e-06
9346,D1_5 year_2020,6.081690847323223e-06
9347,D0_4 W3_6,6.078061191550319e-06
9348,D3_9 N0_8,6.073533533485366e-06
9349,D3_5 year_2007,6.071301531380865e-06
9350,N0_5 state_OHIO,6.069984084831202e-06
9351,W1_9 state_MICHIGAN,6.069027425209055e-06
9352,state_NEW JERSEY year_1970,6.067989363674332e-06
9353,W4_7 state_ALABAMA,6.066760000589657e-06
9354,N0_11 year_1996,6.059794137490993e-06
9355,W0_11 state_LOUISIANA,6.05837981241964e-06
9356,D3_10 year_2019,6.047485587199797e-06
9357,average_temp_5 state_NEW JERSEY,6.047463967871883e-06
9358,W1_4 state_WYOMING,6.045568214492429e-06
9359,D2_11 year_1986,6.041810751146497e-06
9360,W1_6 state_ILLINOIS,6.034848518045012e-06
9361,year_1998 year_1999,6.033547093482964e-06
9362,D3_10 W2_4,6.021440070288435e-06
9363,D2_11 D4_5,6.020664446318785e-06
9364,D0_4 state_TEXAS,6.0143016088147645e-06
9365,W3_11 state_WYOMING,6.012968076810258e-06
9366,D3_10 year_2020,6.012944337226337e-06
9367,D1_5 W2_6,6.012915440799172e-06
9368,D4_8 state_IOWA,6.011150835974819e-06
9369,D1_7 D2_7,6.00761386576486e-06
9370,D4_9 state_INDIANA,6.002955281507592e-06
9371,W0_11 year_1981,6.002010854256236e-06
9372,D2_4 year_1989,6.001735402594838e-06
9373,W1_9 year_2011,6.000704599510394e-06
9374,D0_6 state_KENTUCKY,6.000086647899962e-06
9375,W4_8 year_1998,5.997335822193554e-06
9376,D4_5 state_VIRGINIA,5.995744307919339e-06
9377,W3_4 year_1975,5.995151097253141e-06
9378,W3_10 year_1970,5.9930618115540814e-06
9379,W0_11 state_MARYLAND,5.992483057228798e-06
9380,D3_10 year_1982,5.985334612319804e-06
9381,state_LOUISIANA year_1976,5.984415718680769e-06
9382,D4_11 state_TENNESSEE,5.983467527054204e-06
9383,D3_6 D4_4,5.981791918188949e-06
9384,average_temp_7 year_2004,5.978887712400554e-06
9385,W2_6 year_1982,5.978056724820542e-06
9386,D3_8 W3_5,5.977119831095551e-06
9387,D4_7 year_2012,5.973552514616329e-06
9388,W1_7 state_MINNESOTA,5.972301415985652e-06
9389,W3_5 state_OKLAHOMA,5.968841349350197e-06
9390,D1_7 state_TENNESSEE,5.9673046558002234e-06
9391,state_ARKANSAS year_2019,5.966239789852655e-06
9392,W0_10 year_1992,5.961608611753955e-06
9393,W1_5 state_MISSISSIPPI,5.960310603705187e-06
9394,N0_9 state_ARIZONA,5.956527495126777e-06
9395,D0_4 D4_11,5.947886965459552e-06
9396,W2_9 year_1973,5.947595699798639e-06
9397,W4_5 state_MICHIGAN,5.942714334441026e-06
9398,D4_6 W4_8,5.941839220949208e-06
9399,W0_5 year_1972,5.937583136099173e-06
9400,D0_4 state_OHIO,5.936932063748984e-06
9401,W0_10 year_1996,5.9274937304087945e-06
9402,W3_8 state_OKLAHOMA,5.925409990660486e-06
9403,N0_8 W4_10,5.916762439665847e-06
9404,W3_11 year_2000,5.916269354710217e-06
9405,W2_4 year_1996,5.91452804471326e-06
9406,D4_9 year_2009,5.911965577629566e-06
9407,D0_7 state_WISCONSIN,5.911446833249262e-06
9408,W0_7 W2_9,5.9111818443678885e-06
9409,D0_10 D3_11,5.91113723140314e-06
9410,W0_4 W0_10,5.910003232275059e-06
9411,W0_9 year_2012,5.908495155333972e-06
9412,W0_11 year_2013,5.90720374299367e-06
9413,D2_6 state_CALIFORNIA,5.901886526807791e-06
9414,D1_6 year_1996,5.901684204136752e-06
9415,average_temp_4 state_ALABAMA,5.8996871696576025e-06
9416,D2_6 year_1976,5.897912765165077e-06
9417,W3_6 state_CALIFORNIA,5.897868052106628e-06
9418,W1_4 year_1971,5.897753374038607e-06
9419,D4_10 W1_8,5.896129220086576e-06
9420,W4_11 state_MARYLAND,5.895628716665012e-06
9421,average_temp_4 year_1986,5.894741044165052e-06
9422,D0_11 year_2019,5.888698484805337e-06
9423,W0_11 state_CALIFORNIA,5.888259512316694e-06
9424,D2_11 W2_9,5.8848524197202e-06
9425,W2_7 state_SOUTH DAKOTA,5.883113641987449e-06
9426,D3_8 year_1971,5.882294907712557e-06
9427,W1_11 state_MICHIGAN,5.8812268622054435e-06
9428,D0_9 state_NEW JERSEY,5.878003454460083e-06
9429,D0_6 state_INDIANA,5.8776104972403385e-06
9430,W1_11 year_2006,5.874779566906406e-06
9431,D3_6 average_temp_11,5.873548487065275e-06
9432,D2_11 year_1980,5.872278121811712e-06
9433,D4_6 N0_5,5.870461507068123e-06
9434,W3_4 state_COLORADO,5.8695138690648705e-06
9435,W0_7 year_1993,5.86948710857451e-06
9436,D1_8 state_KENTUCKY,5.858828712514667e-06
9437,W4_11 state_TENNESSEE,5.854312591487505e-06
9438,D2_8 W2_7,5.850522686160405e-06
9439,D2_7 state_VIRGINIA,5.849392345720685e-06
9440,D2_5 year_1986,5.8489041813484675e-06
9441,D0_8 state_COLORADO,5.846837630044198e-06
9442,D3_11 year_2008,5.84422989508921e-06
9443,W4_10 year_1970,5.839733895951896e-06
9444,D0_9 year_2001,5.834796461110205e-06
9445,W0_7 state_ILLINOIS,5.828524923080786e-06
9446,D3_8 year_2009,5.824087966898947e-06
9447,D0_8 W2_9,5.818676853530339e-06
9448,N0_10 state_MONTANA,5.816095700440734e-06
9449,D2_5 year_1984,5.8117321112035944e-06
9450,D2_11 state_GEORGIA,5.800581448805514e-06
9451,D1_8 W4_7,5.800507618852196e-06
9452,W1_11 state_KANSAS,5.799957877738654e-06
9453,W1_8 year_2010,5.799677386929477e-06
9454,W1_6 state_FLORIDA,5.799123136720176e-06
9455,W1_5 W2_5,5.797151187321993e-06
9456,W2_7 year_2020,5.797119968203998e-06
9457,D3_10 W0_7,5.795724228021137e-06
9458,D4_5 state_MONTANA,5.794550932896085e-06
9459,D2_5 D3_10,5.790946652683441e-06
9460,N0_5 year_1977,5.790751926826295e-06
9461,D4_9 state_GEORGIA,5.7869881558916616e-06
9462,average_temp_8 year_1972,5.784039992601988e-06
9463,N0_6 state_WEST VIRGINIA,5.774189308525638e-06
9464,year_1992 year_2003,5.7740943144726425e-06
9465,D2_5 state_NEW MEXICO,5.768089892264501e-06
9466,W1_6 state_MISSOURI,5.767390275102717e-06
9467,D4_9 year_2011,5.758949522420602e-06
9468,D3_8 state_CALIFORNIA,5.753675746893405e-06
9469,D1_6 year_2000,5.750677985229868e-06
9470,D4_10 W4_4,5.748521922170117e-06
9471,W2_7 year_1980,5.746997068763129e-06
9472,D1_10 D4_8,5.746651324765442e-06
9473,D0_10 year_1976,5.7455816586188e-06
9474,W3_11 W4_5,5.745307746447054e-06
9475,W4_8 year_1978,5.74518476718581e-06
9476,D1_8 W2_9,5.744098167401038e-06
9477,D0_9 W0_8,5.737026660329394e-06
9478,W1_9 state_NEW MEXICO,5.733974345181617e-06
9479,D2_4 state_CALIFORNIA,5.726861759448954e-06
9480,W0_9 year_2014,5.726407805354436e-06
9481,W0_9 state_GEORGIA,5.723309534306796e-06
9482,D0_9 D0_10,5.711903523333835e-06
9483,D4_10 year_2002,5.706818343340628e-06
9484,D2_7 year_2003,5.69904573163072e-06
9485,D3_10 W0_10,5.691607635105353e-06
9486,D4_8 year_2006,5.687244970494518e-06
9487,state_MINNESOTA state_WASHINGTON,5.686976661486757e-06
9488,N0_7 year_1973,5.686058116038202e-06
9489,D0_5 state_NEW JERSEY,5.685201581613253e-06
9490,W3_7 year_1978,5.684099755657127e-06
9491,D2_10 state_WYOMING,5.670371950649779e-06
9492,W1_8 year_1972,5.666413194180807e-06
9493,D3_4 year_1984,5.662288304253096e-06
9494,N0_9 state_TENNESSEE,5.66205448991213e-06
9495,W0_11 state_NEBRASKA,5.659883672136491e-06
9496,W1_6 state_ALABAMA,5.659626524041277e-06
9497,D4_10 W3_6,5.658384262857686e-06
9498,D4_4 state_ARKANSAS,5.657657514340241e-06
9499,W2_9 year_2009,5.656349915916194e-06
